Order ID,Order Date,Customer Name,Segment,Region,Category,Sub Category,Quantity,Unit Price,Discount,Sales,Profit
ORD-12765,2024-08-04,Customer 474,Home Office,Central,Stationery,Notebook,3,3.72,0.1,10.04,2.14
ORD-11257,2024-08-04,Customer 42,Corporate,North,Electronics,Smartphone,4,454.07,0.2,1453.02,360.28
ORD-10386,2024-08-04,Customer 168,Consumer,North,Clothing,T-Shirt,3,19.9,0.0,59.7,4.24
ORD-10398,2024-08-04,Customer 498,Consumer,West,Stationery,Pen Set,4,38.94,0.0,155.76,30.64
ORD-10722,2024-08-05,Customer 25,Consumer,Central,Clothing,T-Shirt,4,76.66,0.0,306.64,88.73
ORD-10501,2024-08-05,Customer 688,Consumer,West,Electronics,Laptop,6,144.8,0.1,781.92,82.83
ORD-10400,2024-08-05,Customer 687,Consumer,East,Furniture,Office Chair,7,197.04,0.2,1103.42,96.57
ORD-12991,2024-08-06,Customer 730,Consumer,West,Electronics,Smartphone,2,833.0,0.0,1666.0,156.69
ORD-11596,2024-08-07,Customer 550,Corporate,West,Stationery,Notebook,1,26.1,0.2,20.88,-3.5
ORD-10288,2024-08-07,Customer 384,Consumer,North,Stationery,Notebook,6,23.29,0.1,125.77,24.74
ORD-11051,2024-08-07,Customer 438,Consumer,Central,Furniture,Office Chair,5,351.51,0.0,1757.55,364.46
ORD-12647,2024-08-07,Customer 83,Corporate,West,Furniture,Bookshelf,1,170.55,0.15,144.97,42.33
ORD-12801,2024-08-07,Customer 415,Home Office,North,Electronics,Tablet,1,420.1,0.2,336.08,48.29
ORD-10336,2024-08-08,Customer 186,Consumer,North,Home & Kitchen,Lamp,2,159.81,0.0,319.62,63.64
ORD-10112,2024-08-08,Customer 65,Home Office,Central,Stationery,Desk Organizer,5,38.26,0.0,191.3,27.04
ORD-11408,2024-08-08,Customer 897,Consumer,North,Stationery,Backpack,3,13.04,0.0,39.12,3.4
ORD-11728,2024-08-09,Customer 577,Consumer,East,Furniture,Desk,3,419.0,0.15,1068.45,154.9
ORD-11884,2024-08-10,Customer 149,Consumer,Central,Furniture,Desk,1,319.3,0.05,303.33,65.88
ORD-10841,2024-08-10,Customer 613,Corporate,East,Electronics,Smartphone,4,533.32,0.0,2133.28,386.92
ORD-11095,2024-08-10,Customer 651,Corporate,West,Home & Kitchen,Blender,7,24.86,0.0,174.02,16.94
ORD-12432,2024-08-10,Customer 441,Home Office,East,Stationery,Notebook,6,34.74,0.1,187.6,21.42
ORD-12201,2024-08-10,Customer 187,Home Office,South,Home & Kitchen,Blender,6,15.43,0.05,87.95,11.88
ORD-12706,2024-08-11,Customer 735,Corporate,North,Stationery,Desk Organizer,1,9.16,0.0,9.16,0.62
ORD-11908,2024-08-11,Customer 619,Consumer,West,Electronics,Laptop,1,353.47,0.05,335.8,44.82
ORD-10286,2024-08-12,Customer 511,Home Office,East,Home & Kitchen,Blender,4,83.37,0.0,333.48,33.71
ORD-10881,2024-08-12,Customer 337,Corporate,North,Stationery,Desk Organizer,1,28.62,0.0,28.62,1.48
ORD-12248,2024-08-12,Customer 383,Consumer,South,Home & Kitchen,Blender,5,193.42,0.0,967.1,205.19
ORD-11516,2024-08-12,Customer 337,Consumer,North,Electronics,Smartwatch,4,247.72,0.0,990.88,225.53
ORD-12002,2024-08-12,Customer 416,Consumer,Central,Electronics,Laptop,2,803.9,0.0,1607.8,98.38
ORD-12407,2024-08-12,Customer 411,Home Office,North,Clothing,Jacket,7,48.47,0.0,339.29,48.54
ORD-10743,2024-08-13,Customer 46,Consumer,South,Furniture,Bookshelf,1,649.52,0.0,649.52,68.13
ORD-12060,2024-08-13,Customer 457,Home Office,North,Home & Kitchen,Air Fryer,7,104.81,0.0,733.67,112.69
ORD-12785,2024-08-13,Customer 335,Consumer,Central,Clothing,Sneakers,1,55.29,0.0,55.29,16.64
ORD-11615,2024-08-13,Customer 372,Corporate,West,Electronics,Laptop,6,277.96,0.0,1667.76,279.39
ORD-11556,2024-08-13,Customer 875,Consumer,South,Furniture,Desk,6,95.59,0.0,573.54,50.17
ORD-12649,2024-08-13,Customer 797,Consumer,South,Electronics,Smartwatch,2,682.77,0.0,1365.54,384.83
ORD-10142,2024-08-13,Customer 697,Consumer,North,Electronics,Laptop,6,426.51,0.0,2559.06,628.7
ORD-12814,2024-08-14,Customer 806,Corporate,West,Home & Kitchen,Lamp,1,182.75,0.0,182.75,19.53
ORD-11968,2024-08-14,Customer 261,Consumer,East,Furniture,Sofa,1,481.23,0.0,481.23,164.8
ORD-12162,2024-08-15,Customer 598,Consumer,South,Furniture,Desk,3,398.5,0.0,1195.5,232.53
ORD-11389,2024-08-15,Customer 416,Consumer,North,Clothing,Cap,1,21.73,0.0,21.73,4.47
ORD-10332,2024-08-15,Customer 225,Home Office,North,Clothing,Jacket,3,29.78,0.0,89.34,27.53
ORD-12754,2024-08-15,Customer 889,Corporate,West,Electronics,Smartwatch,1,567.88,0.05,539.49,96.6
ORD-11025,2024-08-15,Customer 572,Consumer,East,Clothing,T-Shirt,2,42.42,0.0,84.84,22.65
ORD-10673,2024-08-15,Customer 102,Consumer,North,Furniture,Desk,5,394.23,0.0,1971.15,615.92
ORD-12346,2024-08-15,Customer 758,Corporate,South,Electronics,Smartwatch,1,473.78,0.0,473.78,143.97
ORD-11875,2024-08-15,Customer 520,Consumer,Central,Furniture,Office Chair,3,142.62,0.0,427.86,129.58
ORD-11710,2024-08-16,Customer 849,Home Office,East,Electronics,Headphones,4,279.32,0.2,893.82,283.39
ORD-11695,2024-08-16,Customer 167,Consumer,East,Clothing,Jacket,4,38.94,0.0,155.76,50.45
ORD-12452,2024-08-16,Customer 453,Consumer,North,Home & Kitchen,Cookware Set,7,47.7,0.05,317.21,41.52
ORD-12718,2024-08-16,Customer 110,Consumer,West,Stationery,Desk Organizer,6,22.32,0.1,120.53,20.94
ORD-10282,2024-08-16,Customer 470,Consumer,East,Clothing,Sneakers,6,35.97,0.0,215.82,49.52
ORD-12437,2024-08-17,Customer 557,Corporate,Central,Electronics,Smartphone,4,892.62,0.0,3570.48,1207.03
ORD-11187,2024-08-17,Customer 277,Home Office,North,Electronics,Smartphone,4,295.02,0.0,1180.08,326.35
ORD-11689,2024-08-17,Customer 534,Consumer,South,Home & Kitchen,Air Fryer,5,117.9,0.0,589.5,35.84
ORD-10271,2024-08-17,Customer 836,Consumer,East,Stationery,Desk Organizer,5,7.22,0.15,30.68,-0.57
ORD-11658,2024-08-19,Customer 477,Home Office,North,Stationery,Whiteboard,3,7.38,0.2,17.71,0.42
ORD-10788,2024-08-19,Customer 283,Consumer,Central,Clothing,T-Shirt,7,50.55,0.1,318.46,70.86
ORD-10665,2024-08-19,Customer 849,Home Office,West,Electronics,Laptop,1,231.52,0.0,231.52,20.55
ORD-10268,2024-08-19,Customer 53,Corporate,Central,Electronics,Smartphone,2,665.67,0.0,1331.34,392.44
ORD-10369,2024-08-20,Customer 853,Consumer,West,Home & Kitchen,Lamp,6,146.15,0.0,876.9,129.65
ORD-12548,2024-08-20,Customer 286,Home Office,North,Home & Kitchen,Blender,6,47.52,0.0,285.12,99.76
ORD-10833,2024-08-20,Customer 474,Home Office,East,Furniture,Sofa,6,559.15,0.2,2683.92,470.88
ORD-11315,2024-08-20,Customer 613,Consumer,East,Electronics,Tablet,7,282.77,0.0,1979.39,481.85
ORD-10033,2024-08-20,Customer 139,Consumer,North,Stationery,Pen Set,5,13.53,0.0,67.65,3.81
ORD-10523,2024-08-21,Customer 431,Corporate,West,Home & Kitchen,Vacuum Cleaner,4,199.68,0.1,718.85,221.94
ORD-10094,2024-08-21,Customer 100,Consumer,Central,Electronics,Headphones,2,86.28,0.0,172.56,21.14
ORD-10669,2024-08-21,Customer 569,Corporate,West,Electronics,Tablet,3,141.17,0.0,423.51,141.17
ORD-11230,2024-08-21,Customer 349,Consumer,South,Home & Kitchen,Air Fryer,7,17.56,0.05,116.77,39.88
ORD-11536,2024-08-21,Customer 671,Consumer,West,Furniture,Desk,7,290.53,0.15,1728.65,263.14
ORD-12907,2024-08-22,Customer 133,Home Office,North,Stationery,Notebook,7,20.59,0.0,144.13,36.11
ORD-11171,2024-08-22,Customer 646,Corporate,West,Electronics,Headphones,2,410.89,0.0,821.78,177.94
ORD-11989,2024-08-22,Customer 740,Corporate,North,Electronics,Headphones,4,133.35,0.1,480.06,35.53
ORD-11361,2024-08-22,Customer 201,Consumer,North,Stationery,Whiteboard,1,16.11,0.0,16.11,4.62
ORD-10437,2024-08-22,Customer 685,Home Office,Central,Clothing,Cap,2,34.54,0.0,69.08,9.82
ORD-10484,2024-08-23,Customer 863,Consumer,North,Stationery,Pen Set,3,18.74,0.15,47.79,7.64
ORD-11982,2024-08-24,Customer 502,Consumer,South,Electronics,Laptop,4,267.61,0.0,1070.44,287.61
ORD-10531,2024-08-24,Customer 23,Consumer,East,Stationery,Notebook,7,3.67,0.0,25.69,7.54
ORD-12071,2024-08-24,Customer 651,Home Office,North,Home & Kitchen,Blender,4,151.33,0.2,484.26,159.06
ORD-11779,2024-08-24,Customer 879,Corporate,Central,Stationery,Pen Set,2,32.29,0.0,64.58,20.28
ORD-11522,2024-08-25,Customer 600,Consumer,East,Electronics,Smartwatch,3,196.92,0.0,590.76,173.11
ORD-11072,2024-08-26,Customer 174,Consumer,South,Furniture,Office Chair,2,323.37,0.0,646.74,52.05
ORD-10407,2024-08-26,Customer 762,Home Office,East,Home & Kitchen,Blender,2,126.8,0.0,253.6,77.25
ORD-10179,2024-08-26,Customer 605,Consumer,East,Electronics,Smartwatch,2,608.68,0.0,1217.36,144.37
ORD-10272,2024-08-26,Customer 228,Consumer,East,Clothing,Jacket,7,81.87,0.05,544.44,38.19
ORD-11004,2024-08-26,Customer 334,Corporate,Central,Furniture,Office Chair,7,266.16,0.0,1863.12,280.43
ORD-11083,2024-08-28,Customer 878,Corporate,East,Home & Kitchen,Air Fryer,2,162.5,0.0,325.0,30.87
ORD-12029,2024-08-28,Customer 28,Home Office,Central,Electronics,Smartwatch,6,884.21,0.05,5040.0,1762.63
ORD-10635,2024-08-28,Customer 613,Corporate,East,Stationery,Notebook,2,25.51,0.0,51.02,12.88
ORD-10574,2024-08-29,Customer 424,Home Office,South,Clothing,Jacket,1,68.29,0.0,68.29,18.31
ORD-11157,2024-08-29,Customer 184,Corporate,West,Home & Kitchen,Cookware Set,5,40.44,0.0,202.2,45.7
ORD-12945,2024-08-30,Customer 219,Consumer,Central,Clothing,Jacket,2,88.58,0.0,177.16,10.14
ORD-12678,2024-08-30,Customer 175,Consumer,West,Stationery,Backpack,4,32.23,0.15,109.58,23.04
ORD-12939,2024-08-30,Customer 123,Consumer,North,Electronics,Laptop,5,314.53,0.1,1415.38,190.78
ORD-12007,2024-08-30,Customer 441,Home Office,Central,Furniture,Bookshelf,2,425.96,0.0,851.92,120.31
ORD-11673,2024-08-31,Customer 441,Corporate,North,Electronics,Tablet,5,896.23,0.0,4481.15,946.32
ORD-10093,2024-08-31,Customer 640,Consumer,South,Stationery,Pen Set,7,20.05,0.0,140.35,9.01
ORD-11589,2024-08-31,Customer 427,Corporate,Central,Electronics,Smartwatch,6,243.26,0.0,1459.56,243.74
ORD-10663,2024-09-01,Customer 440,Consumer,Central,Electronics,Headphones,7,383.23,0.1,2414.35,125.13
ORD-11625,2024-09-01,Customer 875,Home Office,South,Electronics,Laptop,2,261.65,0.05,497.13,159.67
ORD-10409,2024-09-01,Customer 739,Corporate,Central,Furniture,Bookshelf,6,290.89,0.0,1745.34,141.47
ORD-10639,2024-09-02,Customer 93,Corporate,North,Electronics,Smartphone,4,142.96,0.0,571.84,104.47
ORD-10994,2024-09-02,Customer 849,Corporate,South,Clothing,Sneakers,7,25.63,0.0,179.41,31.54
ORD-10923,2024-09-02,Customer 583,Home Office,North,Furniture,Bed Frame,2,317.8,0.2,508.48,104.44
ORD-12576,2024-09-02,Customer 152,Consumer,East,Clothing,T-Shirt,4,80.08,0.1,288.29,81.71
ORD-11367,2024-09-03,Customer 383,Corporate,West,Stationery,Whiteboard,6,21.8,0.05,124.26,40.54
ORD-10208,2024-09-03,Customer 317,Home Office,Central,Home & Kitchen,Air Fryer,3,197.07,0.0,591.21,113.62
ORD-12395,2024-09-04,Customer 422,Corporate,North,Electronics,Tablet,2,65.71,0.0,131.42,29.9
ORD-12331,2024-09-04,Customer 403,Consumer,West,Clothing,Jeans,1,67.58,0.0,67.58,20.43
ORD-12721,2024-09-04,Customer 22,Consumer,South,Furniture,Office Chair,4,524.43,0.15,1783.06,489.35
ORD-10517,2024-09-04,Customer 301,Consumer,Central,Home & Kitchen,Blender,6,17.61,0.0,105.66,12.21
ORD-12027,2024-09-04,Customer 49,Corporate,West,Electronics,Tablet,5,817.45,0.0,4087.25,1088.77
ORD-12130,2024-09-05,Customer 222,Consumer,East,Furniture,Sofa,2,459.61,0.0,919.22,302.65
ORD-11027,2024-09-05,Customer 602,Consumer,Central,Clothing,Jacket,1,55.27,0.0,55.27,10.19
ORD-10189,2024-09-05,Customer 676,Consumer,North,Clothing,Jacket,7,29.27,0.0,204.89,27.01
ORD-11737,2024-09-05,Customer 283,Corporate,Central,Stationery,Whiteboard,2,10.04,0.15,17.07,-1.08
ORD-11341,2024-09-05,Customer 119,Corporate,North,Stationery,Pen Set,5,22.84,0.0,114.2,38.06
ORD-10429,2024-09-05,Customer 580,Corporate,Central,Clothing,Jacket,5,10.05,0.05,47.74,10.51
ORD-11430,2024-09-06,Customer 183,Corporate,North,Furniture,Bed Frame,5,486.81,0.05,2312.35,254.33
ORD-12173,2024-09-06,Customer 566,Consumer,South,Stationery,Whiteboard,4,4.16,0.0,16.64,5.49
ORD-11066,2024-09-06,Customer 315,Consumer,East,Electronics,Laptop,2,89.79,0.05,170.6,15.25
ORD-11987,2024-09-06,Customer 792,Home Office,East,Electronics,Tablet,5,521.35,0.1,2346.08,127.6
ORD-10434,2024-09-06,Customer 424,Consumer,East,Stationery,Desk Organizer,5,15.21,0.0,76.05,26.56
ORD-11419,2024-09-06,Customer 236,Home Office,West,Electronics,Laptop,7,167.15,0.2,936.04,95.21
ORD-12889,2024-09-07,Customer 403,Consumer,East,Home & Kitchen,Blender,2,113.42,0.1,204.16,37.08
ORD-10293,2024-09-07,Customer 232,Corporate,South,Electronics,Smartwatch,7,892.65,0.0,6248.55,544.73
ORD-10359,2024-09-07,Customer 600,Corporate,East,Electronics,Smartwatch,7,800.8,0.0,5605.6,821.08
ORD-12566,2024-09-07,Customer 262,Home Office,East,Furniture,Office Chair,2,401.21,0.0,802.42,67.19
ORD-12944,2024-09-07,Customer 62,Consumer,North,Stationery,Whiteboard,2,39.03,0.0,78.06,9.77
ORD-12074,2024-09-08,Customer 205,Home Office,Central,Stationery,Desk Organizer,1,17.14,0.0,17.14,5.35
ORD-10507,2024-09-08,Customer 352,Corporate,East,Stationery,Notebook,5,32.44,0.0,162.2,9.74
ORD-12223,2024-09-08,Customer 714,Corporate,North,Stationery,Pen Set,1,33.07,0.05,31.42,8.65
ORD-11957,2024-09-08,Customer 307,Corporate,East,Clothing,T-Shirt,7,86.52,0.05,575.36,106.0
ORD-11525,2024-09-08,Customer 194,Consumer,North,Furniture,Desk,4,534.49,0.0,2137.96,127.59
ORD-12848,2024-09-08,Customer 384,Home Office,Central,Furniture,Bed Frame,1,502.3,0.0,502.3,56.81
ORD-11921,2024-09-09,Customer 745,Home Office,North,Stationery,Whiteboard,2,14.21,0.0,28.42,2.28
ORD-10698,2024-09-09,Customer 373,Corporate,North,Electronics,Tablet,1,510.5,0.15,433.93,125.96
ORD-12829,2024-09-09,Customer 73,Consumer,North,Clothing,Sneakers,6,17.21,0.0,103.26,15.5
ORD-10512,2024-09-09,Customer 115,Home Office,Central,Clothing,Sneakers,6,68.06,0.05,387.94,75.76
ORD-11079,2024-09-09,Customer 713,Consumer,Central,Stationery,Backpack,4,34.95,0.1,125.82,40.12
ORD-10544,2024-09-10,Customer 99,Home Office,North,Furniture,Desk,4,645.43,0.0,2581.72,424.45
ORD-12254,2024-09-10,Customer 619,Home Office,West,Electronics,Smartwatch,3,85.14,0.0,255.42,63.91
ORD-12314,2024-09-10,Customer 740,Home Office,South,Furniture,Sofa,3,326.91,0.0,980.73,113.25
ORD-12971,2024-09-10,Customer 334,Consumer,Central,Clothing,Sneakers,6,88.02,0.0,528.12,120.06
ORD-10578,2024-09-10,Customer 64,Consumer,East,Clothing,T-Shirt,6,59.0,0.0,354.0,103.11
ORD-12252,2024-09-11,Customer 336,Consumer,North,Electronics,Laptop,7,666.71,0.0,4666.97,375.98
ORD-10731,2024-09-11,Customer 895,Consumer,West,Furniture,Sofa,4,411.98,0.2,1318.34,148.33
ORD-12717,2024-09-11,Customer 559,Consumer,North,Electronics,Smartphone,1,820.53,0.0,820.53,63.8
ORD-11719,2024-09-11,Customer 273,Consumer,Central,Stationery,Pen Set,6,4.75,0.1,25.65,8.6
ORD-10296,2024-09-11,Customer 112,Consumer,South,Clothing,T-Shirt,6,84.52,0.0,507.12,141.79
ORD-10259,2024-09-11,Customer 216,Consumer,Central,Furniture,Office Chair,6,147.11,0.0,882.66,52.82
ORD-10892,2024-09-11,Customer 241,Consumer,North,Clothing,Sneakers,2,39.47,0.1,71.05,6.63
ORD-11228,2024-09-11,Customer 450,Corporate,West,Clothing,Cap,2,11.19,0.0,22.38,5.54
ORD-11743,2024-09-12,Customer 549,Consumer,North,Home & Kitchen,Blender,3,75.84,0.0,227.52,39.4
ORD-10626,2024-09-12,Customer 833,Home Office,West,Home & Kitchen,Blender,1,36.59,0.0,36.59,10.25
ORD-12807,2024-09-12,Customer 355,Consumer,East,Furniture,Sofa,3,520.61,0.0,1561.83,102.34
ORD-10185,2024-09-12,Customer 246,Corporate,North,Clothing,T-Shirt,6,81.58,0.0,489.48,164.86
ORD-11376,2024-09-12,Customer 225,Consumer,West,Clothing,Sneakers,4,49.25,0.0,197.0,37.18
ORD-11458,2024-09-13,Customer 397,Corporate,West,Home & Kitchen,Lamp,5,196.9,0.05,935.27,242.84
ORD-11698,2024-09-13,Customer 292,Consumer,South,Electronics,Laptop,1,715.73,0.05,679.94,73.81
ORD-11480,2024-09-14,Customer 548,Consumer,South,Furniture,Bookshelf,4,616.67,0.0,2466.68,437.0
ORD-11583,2024-09-14,Customer 547,Corporate,West,Furniture,Desk,2,356.45,0.1,641.61,131.03
ORD-10694,2024-09-14,Customer 494,Home Office,West,Clothing,Sneakers,5,38.93,0.0,194.65,62.51
ORD-12164,2024-09-14,Customer 236,Corporate,East,Stationery,Backpack,4,19.62,0.0,78.48,22.79
ORD-10260,2024-09-14,Customer 295,Consumer,North,Furniture,Desk,3,290.18,0.0,870.54,50.11
ORD-10420,2024-09-14,Customer 506,Home Office,North,Stationery,Backpack,6,33.4,0.0,200.4,69.21
ORD-11393,2024-09-15,Customer 152,Consumer,South,Furniture,Bookshelf,5,517.81,0.0,2589.05,391.13
ORD-11900,2024-09-15,Customer 851,Home Office,South,Stationery,Backpack,7,6.54,0.1,41.2,3.38
ORD-12652,2024-09-15,Customer 544,Home Office,West,Clothing,Sneakers,7,57.67,0.0,403.69,43.21
ORD-10463,2024-09-16,Customer 77,Corporate,West,Electronics,Laptop,5,867.94,0.1,3905.73,1288.48
ORD-11697,2024-09-16,Customer 383,Home Office,West,Electronics,Smartwatch,3,361.46,0.15,921.72,288.93
ORD-11905,2024-09-16,Customer 458,Consumer,South,Stationery,Notebook,4,30.82,0.0,123.28,42.82
ORD-10888,2024-09-17,Customer 640,Consumer,East,Electronics,Smartwatch,7,822.75,0.0,5759.25,1815.3
ORD-12378,2024-09-17,Customer 87,Home Office,West,Stationery,Desk Organizer,3,21.2,0.1,57.24,13.74
ORD-12616,2024-09-18,Customer 499,Consumer,South,Furniture,Bed Frame,1,693.6,0.0,693.6,203.14
ORD-11133,2024-09-18,Customer 102,Consumer,Central,Furniture,Bookshelf,4,690.59,0.05,2624.24,800.54
ORD-10236,2024-09-19,Customer 729,Corporate,East,Clothing,T-Shirt,4,72.13,0.05,274.09,22.16
ORD-11208,2024-09-20,Customer 775,Consumer,South,Electronics,Smartwatch,5,755.86,0.0,3779.3,589.7
ORD-11369,2024-09-20,Customer 595,Consumer,South,Furniture,Bookshelf,6,152.72,0.0,916.32,223.87
ORD-10823,2024-09-20,Customer 382,Consumer,South,Furniture,Bookshelf,3,160.17,0.0,480.51,29.01
ORD-12059,2024-09-20,Customer 686,Corporate,North,Clothing,Cap,2,11.1,0.05,21.09,2.79
ORD-11253,2024-09-20,Customer 43,Consumer,South,Furniture,Office Chair,7,567.04,0.0,3969.28,243.14
ORD-12349,2024-09-21,Customer 474,Corporate,West,Clothing,Cap,7,84.99,0.0,594.93,178.69
ORD-10604,2024-09-21,Customer 568,Corporate,West,Clothing,Jacket,4,30.07,0.0,120.28,19.14
ORD-12608,2024-09-21,Customer 533,Corporate,North,Clothing,Jacket,5,87.25,0.0,436.25,130.73
ORD-10915,2024-09-22,Customer 247,Corporate,East,Furniture,Desk,4,377.69,0.0,1510.76,487.22
ORD-11041,2024-09-22,Customer 613,Consumer,North,Home & Kitchen,Blender,3,125.77,0.0,377.31,83.31
ORD-11825,2024-09-22,Customer 736,Corporate,North,Electronics,Laptop,3,268.74,0.0,806.22,154.69
ORD-12208,2024-09-23,Customer 562,Consumer,Central,Electronics,Smartphone,2,509.41,0.0,1018.82,334.88
ORD-11955,2024-09-23,Customer 188,Home Office,Central,Electronics,Laptop,7,88.1,0.05,585.86,44.23
ORD-10581,2024-09-23,Customer 782,Consumer,North,Electronics,Smartphone,3,578.39,0.0,1735.17,189.14
ORD-10782,2024-09-23,Customer 116,Home Office,West,Electronics,Smartwatch,2,291.6,0.2,466.56,46.55
ORD-12313,2024-09-23,Customer 809,Consumer,North,Stationery,Whiteboard,5,30.3,0.2,121.2,22.29
ORD-12195,2024-09-23,Customer 117,Corporate,West,Furniture,Office Chair,2,407.59,0.0,815.18,92.71
ORD-11904,2024-09-23,Customer 649,Corporate,West,Stationery,Desk Organizer,4,33.38,0.0,133.52,21.23
ORD-11196,2024-09-23,Customer 624,Consumer,West,Electronics,Laptop,6,612.29,0.1,3306.37,344.89
ORD-11886,2024-09-23,Customer 298,Consumer,South,Electronics,Smartwatch,2,756.38,0.0,1512.76,375.19
ORD-10225,2024-09-24,Customer 847,Corporate,West,Electronics,Smartwatch,1,189.6,0.0,189.6,45.12
ORD-10190,2024-09-24,Customer 687,Consumer,East,Furniture,Office Chair,4,226.32,0.15,769.49,148.42
ORD-12089,2024-09-24,Customer 224,Consumer,South,Electronics,Smartphone,6,895.45,0.0,5372.7,717.59
ORD-10564,2024-09-24,Customer 875,Consumer,South,Stationery,Whiteboard,1,6.94,0.1,6.25,0.88
ORD-10469,2024-09-25,Customer 428,Home Office,South,Furniture,Bookshelf,5,467.1,0.0,2335.5,406.66
ORD-11344,2024-09-25,Customer 806,Home Office,South,Electronics,Smartwatch,3,278.33,0.0,834.99,220.87
ORD-12365,2024-09-25,Customer 223,Corporate,East,Electronics,Headphones,5,320.37,0.0,1601.85,359.16
ORD-10617,2024-09-25,Customer 136,Corporate,North,Stationery,Desk Organizer,2,11.91,0.0,23.82,4.03
ORD-12247,2024-09-26,Customer 340,Corporate,West,Electronics,Smartwatch,2,182.49,0.2,291.98,55.32
ORD-12509,2024-09-26,Customer 662,Home Office,Central,Furniture,Desk,4,636.05,0.0,2544.2,325.94
ORD-11450,2024-09-26,Customer 215,Consumer,North,Furniture,Office Chair,2,633.3,0.0,1266.6,148.07
ORD-12344,2024-09-26,Customer 327,Consumer,West,Stationery,Desk Organizer,6,8.83,0.1,47.68,4.27
ORD-12200,2024-09-26,Customer 684,Corporate,North,Stationery,Desk Organizer,3,37.04,0.0,111.12,16.45
ORD-10820,2024-09-26,Customer 501,Consumer,South,Furniture,Bookshelf,5,527.51,0.0,2637.55,624.84
ORD-10944,2024-09-27,Customer 486,Consumer,East,Electronics,Smartwatch,1,98.04,0.1,88.24,24.77
ORD-12315,2024-09-27,Customer 715,Consumer,East,Electronics,Headphones,1,888.45,0.05,844.03,76.41
ORD-12329,2024-09-27,Customer 178,Corporate,East,Home & Kitchen,Air Fryer,6,32.27,0.0,193.62,57.98
ORD-11021,2024-09-27,Customer 604,Consumer,South,Home & Kitchen,Blender,3,119.81,0.0,359.43,107.68
ORD-10404,2024-09-27,Customer 287,Consumer,East,Clothing,Sneakers,4,85.4,0.0,341.6,119.5
ORD-11110,2024-09-27,Customer 195,Corporate,South,Clothing,Sneakers,5,37.77,0.0,188.85,47.06
ORD-10071,2024-09-27,Customer 449,Home Office,Central,Clothing,Jeans,5,37.25,0.0,186.25,15.18
ORD-12735,2024-09-28,Customer 811,Consumer,South,Electronics,Smartphone,2,158.91,0.0,317.82,95.74
ORD-11784,2024-09-28,Customer 291,Consumer,North,Electronics,Smartwatch,3,713.05,0.0,2139.15,528.34
ORD-11423,2024-09-28,Customer 438,Consumer,West,Clothing,Sneakers,1,21.32,0.0,21.32,6.01
ORD-12511,2024-09-28,Customer 265,Consumer,South,Electronics,Tablet,7,582.94,0.1,3672.52,495.99
ORD-11395,2024-09-28,Customer 553,Consumer,West,Clothing,Cap,7,23.81,0.0,166.67,42.13
ORD-10836,2024-09-28,Customer 445,Corporate,North,Stationery,Backpack,6,30.55,0.0,183.3,23.32
ORD-10908,2024-09-29,Customer 95,Consumer,North,Stationery,Desk Organizer,2,6.57,0.0,13.14,1.77
ORD-10119,2024-09-29,Customer 825,Consumer,North,Furniture,Bookshelf,2,153.75,0.0,307.5,71.47
ORD-12732,2024-09-30,Customer 616,Consumer,West,Clothing,Sneakers,1,76.6,0.0,76.6,18.15
ORD-10426,2024-10-01,Customer 508,Home Office,East,Home & Kitchen,Vacuum Cleaner,3,187.44,0.0,562.32,147.09
